index	id	week	value
958	KPI16	22	1.18
959	KPI17	22	2686.0
960	KPI18	22	16977.0
961	KPI19	22	0.76
962	KPI20	22	1.15
963	KPI21	22	0.8812924726111657
964	KPI22	22	0.6918067226890756
965	KPI25	22	5199.0
966	KPI26	22	6667.0
967	KPI27	22	1.0
968	KPI28	22	0.9862897499252957
969	KPI29	22	0.0
970	KPI30	22	766.0
971	KPI31	22	4.0
972	KPI32	22	0.975574027079186
973	KPI33	22	0.0215625
974	KPI34	22	0.0
975	KPI35	22	21.0
976	KPI36	22	86.0
977	KPI37	22	1.0
978	KPI38	22	0.356589147
979	KPI39	22	0.9735863095238094
980	KPI40	22	1.0
981	KPI41	22	1.0
982	KPI42	22	1.0
983	KPI43	22	1.0
984	KPI44	22	100.0
985	KPI45	22	0.8299267573411511
986	KPI46	22	10.0
987	KPI47	22	0.8
988	KPI48	22	257.0
989	KPI49	22	1223.0
990	KPI01	23	1.0
991	KPI02	23	1.0
992	KPI03	23	0.913043478
994	KPI05	23	0.0
995	KPI06	23	0.0
996	KPI08	23	0.0
997	KPI09	23	4809.0
998	KPI10	23	1.1
999	KPI11	23	1.0
1000	KPI12	23	0.9941908713692946
1001	KPI13	23	0.9284223706176962
1002	KPI15	23	0.0
1003	KPI16	23	1.2
1004	KPI17	23	0.0
1005	KPI18	23	17112.0
1006	KPI19	23	0.0
1007	KPI20	23	0.0
1008	KPI21	23	0.0
1009	KPI22	23	0.0
1010	KPI25	23	4804.0
1011	KPI26	23	0.0
1012	KPI27	23	1.0
1013	KPI28	23	0.9862897499252957
1014	KPI29	23	11.0
1015	KPI30	23	586.0
1016	KPI31	23	4.0
1017	KPI32	23	0.983771379463883
1018	KPI33	23	0.0378125
1019	KPI34	23	0.0
1020	KPI35	23	68.0
1021	KPI36	23	54.0
1022	KPI37	23	1.0
1023	KPI38	23	0.092307692
1024	KPI39	23	0.9707347283672644
1025	KPI40	23	1.0
1026	KPI41	23	1.0
1027	KPI42	23	1.0
1028	KPI43	23	1.0
1029	KPI44	23	100.0
1030	KPI45	23	0.9805809592568164
1031	KPI46	23	8.0
1032	KPI47	23	0.8888888888888888
1033	KPI48	23	0.0
1034	KPI49	23	1709.0
1035	KPI01	24	0.976190476
1036	KPI02	24	1.0
1037	KPI03	24	0.946428571
1038	KPI04	24	17926.0
1039	KPI05	24	0.0
1040	KPI06	24	0.0
1041	KPI08	24	0.0
1042	KPI09	24	6628.0
1043	KPI10	24	1.18
1044	KPI11	24	1.0
1045	KPI12	24	0.980908687
1046	KPI13	24	0.693874472
1047	KPI15	24	0.0
1048	KPI16	24	1.52
1049	KPI17	24	0.0
1050	KPI18	24	16501.0
1051	KPI19	24	0.0
1052	KPI20	24	0.0
1053	KPI21	24	0.0
1054	KPI22	24	0.0
1055	KPI25	24	5684.0
1056	KPI26	24	0.0
1057	KPI27	24	1.0
1058	KPI28	24	0.9862897499252957
1059	KPI29	24	1.0
1060	KPI30	24	0.0
1061	KPI31	24	4.0
1062	KPI32	24	0.983150808177954
1063	KPI33	24	0.290625
1064	KPI34	24	1.0
1065	KPI35	24	48.0
1066	KPI36	24	46.0
1067	KPI37	24	0.947368421
1068	KPI38	24	0.265232975
1069	KPI39	24	0.9631944444444445
1070	KPI40	24	1.0
1071	KPI41	24	1.0
1072	KPI42	24	1.0
1073	KPI43	24	1.0
1074	KPI44	24	98.0
1075	KPI45	24	0.9833089362741165
1076	KPI46	24	44.0
1077	KPI47	24	1.0
1078	KPI48	24	428.0
1079	KPI49	24	918.0
1080	KPI01	25	0.9777777777777777
1081	KPI02	25	0.9642857142857143
1082	KPI03	25	0.910714286
1083	KPI04	25	9226.0
1084	KPI05	25	795.0
1085	KPI06	25	1.82
1086	KPI08	25	0.0
1087	KPI09	25	1288.0
1088	KPI10	25	1.17
1089	KPI11	25	24.0
1090	KPI12	25	0.9993792675356921
1091	KPI13	25	0.8111801242236025
1092	KPI15	25	0.0
1093	KPI16	25	0.99
1094	KPI17	25	18838.0
1095	KPI18	25	16501.0
1096	KPI19	25	1.0
1097	KPI20	25	0.81
1098	KPI21	25	0.9863921489275597
1099	KPI22	25	1.0
1100	KPI25	25	5723.0
1101	KPI26	25	672.0
1102	KPI27	25	1.0
1103	KPI28	25	0.9924749459397803
1104	KPI29	25	254.0
1105	KPI30	25	0.0
1106	KPI31	25	248.0
1107	KPI32	25	0.97486175683566
1108	KPI33	25	0.7890625
1109	KPI34	25	0.0
1110	KPI35	25	44.0
1111	KPI36	25	45.0
1112	KPI37	25	1.0
1113	KPI38	25	0.175308642
1114	KPI39	25	1.0
1115	KPI40	25	1.0
1116	KPI41	25	1.0
1117	KPI42	25	0.7805280927837318
1118	KPI43	25	1.0
1119	KPI44	25	104.0
1120	KPI45	25	0.9486344942214516
1121	KPI46	25	61.0
1122	KPI47	25	1.0
1123	KPI48	25	8063.0
1124	KPI49	25	1343.0
1125	KPI01	26	1.0
1126	KPI02	26	0.947368421
1127	KPI03	26	0.879310345
1128	KPI04	26	38265.0
1129	KPI05	26	1072.0
1130	KPI06	26	0.98
1131	KPI08	26	0.0
1132	KPI09	26	6025.0
1133	KPI10	26	0.93
1134	KPI11	26	1.0
1135	KPI12	26	0.994552658
1136	KPI13	26	0.902572614
1137	KPI15	26	1.0
1138	KPI16	26	0.87
1139	KPI17	26	8229.0
1140	KPI18	26	22119.0
1141	KPI19	26	0.97
1142	KPI20	26	0.91
1143	KPI21	26	0.925133199
1144	KPI22	26	0.965517241
1145	KPI25	26	4281.0
1146	KPI26	26	32.0
1147	KPI27	26	1.0
1148	KPI28	26	0.9924749459397803
1149	KPI29	26	468.0
1150	KPI30	26	3.0
1151	KPI31	26	469.0
1152	KPI32	26	0.967940712501643
1153	KPI33	26	0.889375
1154	KPI34	26	0.0
1155	KPI35	26	29.0
1156	KPI36	26	46.0
1157	KPI37	26	1.0
1158	KPI38	26	0.316400581
1159	KPI39	26	0.9990310077519379
1160	KPI40	26	1.0
1161	KPI41	26	1.0
1162	KPI42	26	0.845061132922317
1163	KPI43	26	1.0
1164	KPI44	26	112.0
1165	KPI45	26	0.9825466850836758
1166	KPI46	26	43.0
1167	KPI47	26	0.98
1168	KPI48	26	16245.0
1169	KPI49	26	1945.0
1170	KPI01	27	1.0
1171	KPI02	27	1.0
1172	KPI03	27	0.857142857
1173	KPI04	27	23063.0
1174	KPI05	27	1598.0
1175	KPI06	27	0.88
1176	KPI08	27	0.0
1177	KPI09	27	4650.0
1178	KPI10	27	1.33
1179	KPI11	27	1.0
1180	KPI12	27	0.99
1181	KPI13	27	0.99
1182	KPI15	27	0.333333333333333
1183	KPI16	27	0.83
1184	KPI17	27	4487.0
1185	KPI18	27	22168.0
1186	KPI19	27	0.63
1187	KPI20	27	0.0
1188	KPI21	27	0.9732905982905983
1189	KPI22	27	0.98
1190	KPI25	27	4914.0
1191	KPI26	27	581.0
1192	KPI27	27	1.0
1193	KPI28	27	1.0
1194	KPI29	27	206.0
1195	KPI30	27	
1196	KPI31	27	514.0
1197	KPI32	27	0.967950963222417
1198	KPI33	27	0.3465625
1199	KPI34	27	0.0
1200	KPI35	27	16.0
1201	KPI36	27	41.0
1202	KPI37	27	1.0
1203	KPI38	27	0.169023136
1204	KPI39	27	0.9597222222222223
1205	KPI40	27	1.0
1206	KPI41	27	1.0
1207	KPI42	27	1.0
1208	KPI43	27	1.0
1209	KPI44	27	112.0
1210	KPI45	27	0.9916144043490327
1211	KPI46	27	42.0
1212	KPI47	27	0.92
1213	KPI48	27	5380.0
1214	KPI49	27	1412.0
1215	KPI01	28	1.0
1216	KPI02	28	1.0
1217	KPI03	28	0.952380952
1218	KPI04	28	17563.0
1219	KPI05	28	3491.0
1220	KPI06	28	0.67
1221	KPI08	28	0.49206349206349204
1222	KPI09	28	1488.0
1223	KPI10	28	1.67
1224	KPI11	28	2.0
1225	KPI12	28	0.9892183288409704
1226	KPI13	28	0.87
1227	KPI15	28	0.5416666666666666
1228	KPI16	28	0.71
1229	KPI17	28	6095.0
1230	KPI18	28	22169.0
1231	KPI19	28	0.94
1232	KPI20	28	1.04
1233	KPI21	28	0.9630252100840336
1234	KPI22	28	1.0
1235	KPI25	28	4964.0
1236	KPI26	28	1166.0
1237	KPI27	28	1.0
1238	KPI28	28	0.9825323357849354
1239	KPI29	28	302.0
1240	KPI30	28	5.0
1241	KPI31	28	1338.0
1242	KPI32	28	0.973565668365961
1243	KPI33	28	0.1115625
1244	KPI34	28	0.0
1245	KPI35	28	16.0
1246	KPI36	28	33.0
1247	KPI37	28	1.0
1248	KPI38	28	0.395585739
1249	KPI39	28	1.0
1250	KPI40	28	1.0
1251	KPI41	28	1.0
1252	KPI42	28	1.0
1253	KPI43	28	1.0
1254	KPI44	28	61.0
1255	KPI45	28	0.9916144043490327
1256	KPI46	28	45.0
1257	KPI47	28	0.9
1258	KPI48	28	12012.0
1259	KPI49	28	2116.0
1260	KPI01	29	1.0
1261	KPI02	29	1.0
1262	KPI03	29	1.0
1263	KPI04	29	23131.0
1264	KPI05	29	578.0
1265	KPI06	29	0.86
1266	KPI08	29	0.0
1267	KPI09	29	1617.0
1268	KPI10	29	1.83
1269	KPI11	29	3.0
1270	KPI12	29	0.9943373625176958
1271	KPI13	29	0.9968240061329536
1272	KPI15	29	1.0
1273	KPI16	29	1.05
1274	KPI17	29	595.0
1275	KPI18	29	18299.0
1276	KPI19	29	1.07
1277	KPI20	29	0.82
1278	KPI21	29	0.969147582697201
1279	KPI22	29	1.0
1280	KPI25	29	9184.0
1281	KPI26	29	106.0
1282	KPI27	29	1.0
1283	KPI28	29	0.995851483747189
1284	KPI29	29	259.0
1285	KPI30	29	-1.0
1286	KPI31	29	693.0
1287	KPI32	29	0.983744576340565
1288	KPI33	29	0.6603125
1289	KPI34	29	0.0
1290	KPI35	29	13.0
1291	KPI36	29	32.0
1292	KPI37	29	0.95
1293	KPI38	29	0.187022901
1294	KPI39	29	1.0
1295	KPI40	29	1.0
1296	KPI41	29	1.0
1297	KPI42	29	1.0
1298	KPI43	29	1.0
1299	KPI44	29	116.0
1300	KPI45	29	0.9561135273307616
1301	KPI46	29	29.0
1302	KPI47	29	0.875
1303	KPI48	29	9755.0
1304	KPI49	29	1840.0
1305	KPI01	30	1.0
1306	KPI02	30	1.0
1307	KPI03	30	0.939393939
1308	KPI04	30	18521.0
1309	KPI05	30	1930.0
1310	KPI06	30	0.72
1311	KPI08	30	0.52
1312	KPI09	30	7792.0
1313	KPI10	30	1.34
1314	KPI11	30	1.0
1315	KPI12	30	0.996801842
1316	KPI13	30	1.0
1317	KPI15	30	0.375
1318	KPI16	30	1.1
1319	KPI17	30	5438.0
1320	KPI18	30	18454.0
1321	KPI19	30	0.69
1322	KPI20	30	0.84
1323	KPI21	30	0.955448091
1324	KPI22	30	0.914893617
1325	KPI25	30	8045.0
1326	KPI26	30	12.0
1327	KPI27	30	1.0
1328	KPI28	30	0.9962407613217459
1329	KPI29	30	252.0
1330	KPI30	30	5.0
1331	KPI31	30	761.0
1332	KPI32	30	0.985264340152427
1333	KPI33	30	0.47375
1334	KPI34	30	0.0
1335	KPI35	30	9.0
1336	KPI36	30	36.0
1337	KPI37	30	1.0
1338	KPI38	30	0.117493473
1339	KPI39	30	1.0
1340	KPI40	30	1.0
1341	KPI41	30	1.0
1342	KPI42	30	1.0
1343	KPI43	30	1.0
1344	KPI44	30	106.0
1345	KPI45	30	0.9670005865371191
1346	KPI46	30	41.0
1347	KPI47	30	0.975609756097561
1348	KPI48	30	142.0
1349	KPI49	30	1050.0
1350	KPI01	31	1.0
1351	KPI02	31	0.9803921568627451
1352	KPI03	31	0.867924528
1353	KPI04	31	19800.0
1354	KPI05	31	6698.0
1355	KPI06	31	1.21
1356	KPI08	31	0.0
1357	KPI09	31	7214.0
1358	KPI10	31	1.63
1359	KPI11	31	3.0
1360	KPI12	31	0.9864624641050185
1361	KPI13	31	0.9976434710285556
1362	KPI15	31	0.6
1363	KPI16	31	0.77
1364	KPI17	31	15900.0
1365	KPI18	31	17629.0
1366	KPI19	31	0.72
1367	KPI20	31	0.92
1368	KPI21	31	0.9235051176153708
1369	KPI22	31	0.9565217391304348
1370	KPI25	31	6865.0
1371	KPI26	31	503.0
1372	KPI27	31	1.0
1373	KPI28	31	0.9969426331413493
1374	KPI29	31	253.0
1375	KPI30	31	35.0
1376	KPI31	31	872.0
1377	KPI32	31	0.948678296690642
1378	KPI33	31	0.95375
1379	KPI34	31	0.0
1380	KPI35	31	18.0
1381	KPI36	31	37.0
1382	KPI37	31	0.959459459
1383	KPI38	31	0.18495935
1384	KPI39	31	1.0
1385	KPI40	31	0.9833333333333334
1386	KPI41	31	1.0
1387	KPI42	31	0.9673533083645444
1388	KPI43	31	1.0
1389	KPI44	31	107.0
1390	KPI45	31	0.912219938722099
1391	KPI46	31	35.0
1392	KPI47	31	0.8421052631578947
1393	KPI48	31	405.0
1394	KPI49	31	1240.0
1395	KPI01	32	1.0
1396	KPI02	32	1.0
1397	KPI03	32	0.923076923
1398	KPI04	32	18740.0
1399	KPI05	32	196.0
1400	KPI06	32	0.91
1401	KPI08	32	0.7142857142857143
1402	KPI09	32	8884.0
1403	KPI10	32	1.39
1404	KPI11	32	1.0
1405	KPI12	32	0.996410947
1406	KPI13	32	0.771274201
1407	KPI15	32	0.4230769230769231
1408	KPI16	32	1.0
1409	KPI17	32	2625.0
1410	KPI18	32	17433.0
1411	KPI19	32	0.57
1412	KPI20	32	0.91
1413	KPI21	32	0.884565499
1414	KPI22	32	0.7777777777777778
1415	KPI25	32	7118.0
1416	KPI26	32	676.0
1417	KPI27	32	1.0
1418	KPI28	32	0.9969426331413493
1419	KPI29	32	8.0
1420	KPI30	32	35.0
1421	KPI31	32	933.0
1422	KPI32	32	0.981188707691882
1423	KPI33	32	1.5171875
1424	KPI34	32	0.0
1425	KPI35	32	16.0
1426	KPI36	32	48.0
1427	KPI37	32	1.0
1428	KPI38	32	0.080808081
1429	KPI39	32	0.9629629629629629
1430	KPI40	32	0.9583333333333334
1431	KPI41	32	1.0
1432	KPI42	32	0.6678558949785365
1433	KPI43	32	1.0
1434	KPI44	32	114.0
1435	KPI45	32	0.9559685840649406
1436	KPI46	32	156.0
1437	KPI47	32	0.866666667
1438	KPI48	32	1452.0
1439	KPI49	32	2083.0
1440	KPI01	33	1.0
1441	KPI02	33	0.98
1442	KPI03	33	0.953125
1443	KPI04	33	21186.0
1444	KPI05	33	220.0
1445	KPI06	33	1.04
1446	KPI08	33	0.5339805825242718
1447	KPI09	33	9898.0
1448	KPI10	33	1.54
1449	KPI11	33	1.0
1450	KPI12	33	0.993675334
1451	KPI13	33	0.88139018
1452	KPI15	33	0.8
1453	KPI16	33	1.01
1454	KPI17	33	3981.0
1455	KPI18	33	15287.0
1456	KPI19	33	1.41
1457	KPI20	33	0.74
1458	KPI21	33	0.96
1459	KPI22	33	0.9375
1460	KPI25	33	10185.0
1461	KPI26	33	38.0
1462	KPI27	33	1.0
1463	KPI28	33	0.9969426331413493
1464	KPI29	33	93.0
1465	KPI30	33	35.0
1466	KPI31	33	1129.0
1467	KPI32	33	0.980725276964959
1468	KPI33	33	1.87875
1469	KPI34	33	0.0
1470	KPI35	33	20.0
1471	KPI36	33	30.0
1472	KPI37	33	0.96969697
1473	KPI38	33	0.080976864
1474	KPI39	33	1.0
1475	KPI40	33	0.921875
1476	KPI41	33	1.0
1477	KPI42	33	0.48006134969325154
1478	KPI43	33	1.0
1479	KPI44	33	116.0
1480	KPI45	33	0.9902840045982803
1481	KPI46	33	86.0
1482	KPI47	33	0.833333333
1483	KPI48	33	3289.0
1484	KPI49	33	2802.0
1485	KPI01	34	0.97
1486	KPI02	34	0.97
1487	KPI03	34	0.898550725
1488	KPI04	34	28688.0
1489	KPI05	34	5941.0
1490	KPI06	34	0.71
1491	KPI08	34	0.0
1492	KPI09	34	10731.0
1493	KPI10	34	1.67
1494	KPI11	34	2.0
1495	KPI12	34	0.993335185
1496	KPI13	34	0.452427546
1497	KPI15	34	0.25
1498	KPI16	34	1.29
1499	KPI17	34	3825.0
1500	KPI18	34	14829.0
1501	KPI19	34	1.14
1502	KPI20	34	0.67
1503	KPI21	34	0.969238001
1504	KPI22	34	1.0
1505	KPI25	34	8478.0
1506	KPI26	34	6917.0
1507	KPI27	34	1.0
1508	KPI28	34	0.9959701710220102
1509	KPI29	34	167.0
1510	KPI30	34	5.0
1511	KPI31	34	1282.0
1512	KPI32	34	0.96758005871806
1513	KPI33	34	2.0
1514	KPI34	34	0.0
1515	KPI35	34	20.0
1516	KPI36	34	15.0
1517	KPI37	34	0.983606557
1518	KPI38	34	0.033690658
1519	KPI39	34	1.0
1520	KPI40	34	0.9545454545454546
1521	KPI41	34	1.0
1522	KPI42	34	0.95
1523	KPI43	34	1.0
1524	KPI44	34	118.0
1525	KPI45	34	0.9909747399460663
1526	KPI46	34	92.0
1527	KPI47	34	0.81
1528	KPI48	34	10638.0
1529	KPI49	34	1674.0
1530	KPI01	35	0.964912281
1531	KPI02	35	1.0
1532	KPI03	35	0.961538462
1533	KPI04	35	51574.0
1534	KPI05	35	1994.0
1535	KPI06	35	1.32
1536	KPI08	35	0.02976190476190476
1537	KPI09	35	10848.0
1538	KPI10	35	1.47
1539	KPI11	35	0.0
1540	KPI12	35	0.987438558
1541	KPI13	35	0.672935103
1542	KPI15	35	0.8823529411764706
1543	KPI16	35	1.08
1544	KPI17	35	3738.0
1545	KPI18	35	11119.0
1546	KPI19	35	0.86
1547	KPI20	35	0.64
1548	KPI21	35	0.980743982
1549	KPI22	35	0.888888889
1550	KPI25	35	12684.0
1551	KPI26	35	2345.0
1552	KPI27	35	1.0
1553	KPI28	35	0.9962185017325405
1554	KPI29	35	56.0
1555	KPI30	35	7.0
1556	KPI31	35	572.0
1557	KPI32	35	0.983017395018632
1558	KPI33	35	1.8078125
1559	KPI34	35	0.0
1560	KPI35	35	30.0
1561	KPI36	35	11.0
1562	KPI37	35	0.978723404
1563	KPI38	35	0.212560386
1564	KPI39	35	1.0
1565	KPI40	35	1.0
1566	KPI41	35	1.0
1567	KPI42	35	0.89937106918239
1568	KPI43	35	1.0
1569	KPI44	35	119.0
1570	KPI45	35	0.7879810309770949
1571	KPI46	35	39.0
1572	KPI47	35	1.0
1573	KPI48	35	23137.0
1574	KPI49	35	1151.0
1575	KPI01	36	1.0
1576	KPI02	36	1.0
1577	KPI03	36	0.857142857
1578	KPI04	36	41075.0
1579	KPI05	36	9986.0
1580	KPI06	36	0.97
1581	KPI08	36	1.0
1582	KPI09	36	8356.0
1583	KPI10	36	1.36
1584	KPI11	36	23.0
1585	KPI12	36	0.98
1586	KPI13	36	0.76
1587	KPI15	36	0.0
1588	KPI16	36	1.02
1589	KPI17	36	2906.0
1590	KPI18	36	9948.0
1591	KPI19	36	0.98
1592	KPI20	36	0.9
1593	KPI21	36	0.84
1594	KPI22	36	0.975
1595	KPI25	36	7492.0
1596	KPI26	36	6409.0
1597	KPI27	36	1.0
1598	KPI28	36	0.9990790031712674
1599	KPI29	36	124.0
1600	KPI30	36	47.0
1601	KPI31	36	763.0
1602	KPI32	36	0.98
1603	KPI33	36	2.093125
1604	KPI34	36	0.0
1605	KPI35	36	10.0
1606	KPI36	36	5.0
1607	KPI37	36	0.98
1608	KPI38	36	0.184
1609	KPI39	36	0.9986807387862797
1610	KPI40	36	1.0
1611	KPI41	36	1.0
1612	KPI42	36	1.0
1613	KPI43	36	0.9986666666666667
1614	KPI44	36	120.0
1615	KPI45	36	0.9943227721122729
1616	KPI46	36	59.0
1617	KPI47	36	0.94
1618	KPI48	36	4331.0
1619	KPI49	36	1500.0
1620	KPI01	37	1.0
1621	KPI02	37	1.0
1622	KPI03	37	0.91
1623	KPI04	37	53910.0
1624	KPI05	37	21350.0
1625	KPI06	37	1.04
1626	KPI08	37	0.125
1627	KPI09	37	7731.0
1628	KPI10	37	1.48
1629	KPI11	37	3.0
1630	KPI12	37	0.99
1631	KPI13	37	0.94
1632	KPI15	37	0.0
1633	KPI16	37	0.84
1634	KPI17	37	4033.0
1635	KPI18	37	9590.0
1636	KPI19	37	1.1
1637	KPI20	37	0.78
1638	KPI21	37	0.97
1639	KPI22	37	1.0
1640	KPI25	37	6863.0
1641	KPI26	37	5085.0
1642	KPI27	37	1.0
1643	KPI28	37	0.9990371398189694
1644	KPI29	37	248.0
1645	KPI30	37	63.0
1646	KPI31	37	2929.0
1647	KPI32	37	0.91
1648	KPI33	37	1.3215625
1649	KPI34	37	0.0
1650	KPI35	37	13.0
1651	KPI36	37	6.0
1652	KPI37	37	0.96
1653	KPI38	37	0.135526316
1654	KPI39	37	1.0
1655	KPI40	37	0.9833333333333333
1656	KPI41	37	1.0
1657	KPI42	37	0.9936908517350158
1658	KPI43	37	0.9995098039215686
1659	KPI44	37	123.0
1660	KPI45	37	0.9880909653336497
1661	KPI46	37	43.0
1662	KPI47	37	1.0
1663	KPI48	37	604.0
1664	KPI49	37	1921.0
1665	KPI01	38	1.0
1666	KPI02	38	0.966666667
1667	KPI03	38	0.942857143
1668	KPI04	38	44689.0
1669	KPI05	38	1344.0
1670	KPI06	38	0.85
1671	KPI08	38	0.03225806451612903
1672	KPI09	38	10000.0
1673	KPI10	38	1.28
1674	KPI11	38	3.0
1675	KPI12	38	0.971156648
1676	KPI13	38	0.35
1677	KPI15	38	0.4827586206896552
1678	KPI16	38	1.17
1679	KPI17	38	6704.0
1680	KPI18	38	9449.0
1681	KPI19	38	0.85
1682	KPI20	38	0.78
1683	KPI21	38	0.963294477
1684	KPI22	38	1.0
1685	KPI25	38	9086.0
1686	KPI26	38	198.0
1687	KPI27	38	1.0
1688	KPI28	38	0.9990031187154077
1689	KPI29	38	268.0
1690	KPI30	38	74.0
1691	KPI31	38	1323.0
1692	KPI32	38	0.939620757
1693	KPI33	38	1.9740625
1694	KPI34	38	1.0
1695	KPI35	38	3.0
1696	KPI36	38	7.0
1697	KPI37	38	0.968253968
1698	KPI38	38	0.18
1699	KPI39	38	0.9965034965034965
1700	KPI40	38	1.0
1701	KPI41	38	1.0
1702	KPI42	38	0.9335664335664335
1703	KPI43	38	0.9995098039215686
1704	KPI44	38	122.0
1705	KPI45	38	0.9653322637791726
1706	KPI46	38	69.0
1707	KPI47	38	1.0
1708	KPI48	38	2530.0
1709	KPI49	38	722.0
1710	KPI01	39	1.0
1711	KPI02	39	1.0
1712	KPI03	39	0.98
1713	KPI04	39	44582.0
1714	KPI05	39	7927.0
1715	KPI06	39	0.74
1716	KPI08	39	0.018518518518518517
1717	KPI09	39	10124.0
1718	KPI10	39	1.32
1719	KPI11	39	268.0
1720	KPI12	39	0.98
1721	KPI13	39	0.88
1722	KPI15	39	0.002
1723	KPI16	39	1.37
1724	KPI17	39	3771.0
1725	KPI18	39	9327.0
1726	KPI19	39	0.92
1727	KPI20	39	0.83
1728	KPI21	39	0.95
1729	KPI22	39	0.72
1730	KPI25	39	9768.0
1731	KPI26	39	3925.0
1732	KPI27	39	1.0
1733	KPI28	39	0.9985212079546838
1734	KPI29	39	41.0
1735	KPI30	39	12.0
1736	KPI31	39	1357.0
1737	KPI32	39	0.976340275
1738	KPI33	39	1.6115625
1739	KPI34	39	0.0
1740	KPI35	39	11.0
1741	KPI36	39	4.0
1742	KPI37	39	0.943661972
1743	KPI38	39	0.156
1744	KPI39	39	1.0
1745	KPI40	39	1.0
1746	KPI41	39	1.0
1747	KPI42	39	1.0
1748	KPI43	39	1.0
1749	KPI44	39	116.0
1750	KPI45	39	0.9372733006413946
1751	KPI46	39	62.0
1752	KPI47	39	0.9
1753	KPI48	39	3074.0
1754	KPI49	39	1892.0
1755	KPI01	40	1.0
1756	KPI02	40	1.0
1757	KPI03	40	0.951612903
1758	KPI04	40	50836.0
1759	KPI05	40	6396.0
1760	KPI06	40	
1761	KPI08	40	0.0
1762	KPI09	40	8666.0
1763	KPI10	40	
1764	KPI11	40	4.0
1765	KPI12	40	0.961073528
1766	KPI13	40	0.419570736
1767	KPI15	40	0.0
1768	KPI16	40	
1769	KPI17	40	5077.0
1770	KPI18	40	10554.0
1771	KPI19	40	
1772	KPI20	40	
1773	KPI21	40	0.959776664
1774	KPI22	40	1.0
1775	KPI25	40	8107.0
1776	KPI26	40	3.0
1777	KPI27	40	1.0
1778	KPI28	40	0.9989646776848221
1779	KPI29	40	215.0
1780	KPI30	40	-1.0
1781	KPI31	40	1417.0
1782	KPI32	40	0.971366689
1783	KPI33	40	2.1975
1784	KPI34	40	0.0
1785	KPI35	40	10.0
1786	KPI36	40	6.0
1787	KPI37	40	0.963414634
1788	KPI38	40	0.18
1789	KPI39	40	1.0
1790	KPI40	40	0.84
1791	KPI41	40	1.0
1792	KPI42	40	1.0
1793	KPI43	40	1.0
1794	KPI44	40	117.0
1795	KPI45	40	0.9469885150375954
1796	KPI46	40	46.0
1797	KPI47	40	1.0
1798	KPI48	40	3060.0
1799	KPI49	40	1309.0
1800	KPI01	41	0.983050847
1801	KPI02	41	0.979591837
1802	KPI03	41	0.935064935
1803	KPI04	41	51843.0
1804	KPI05	41	9115.0
1805	KPI06	41	
1806	KPI08	41	0.0
1807	KPI09	41	11407.0
1808	KPI10	41	
1809	KPI11	41	5.0
1810	KPI12	41	0.988731906
1811	KPI13	41	0.384676076
1812	KPI15	41	0.13157894736842105
1813	KPI16	41	
1814	KPI17	41	14948.0
1815	KPI18	41	11229.0
1816	KPI19	41	
1817	KPI20	41	
1818	KPI21	41	0.976144075
1819	KPI22	41	0.940555556
1820	KPI25	41	11990.0
1821	KPI26	41	61.0
1822	KPI27	41	1.0
1823	KPI28	41	0.9991312989278133
1824	KPI29	41	341.0
1825	KPI30	41	5.0
1826	KPI31	41	1461.0
1827	KPI32	41	0.966275297
1828	KPI33	41	1.8525
1829	KPI34	41	0.0
1830	KPI35	41	197.0
1831	KPI36	41	22.0
1832	KPI37	41	0.9375
1833	KPI38	41	0.18
1834	KPI39	41	1.0
1835	KPI40	41	1.0
1836	KPI41	41	1.0
1837	KPI42	41	0.8891891891891892
1838	KPI43	41	1.0
1839	KPI44	41	119.0
1840	KPI45	41	0.9536034444485953
1841	KPI46	41	115.0
1842	KPI47	41	1.0
1843	KPI48	41	6708.0
1844	KPI49	41	1542.0
1845	KPI01	42	1.0
1846	KPI02	42	1.0
1847	KPI03	42	0.968253968
1848	KPI04	42	54214.0
1849	KPI05	42	4756.0
1850	KPI06	42	
1851	KPI08	42	0.00966183574879227
1852	KPI09	42	7320.0
1853	KPI10	42	
1854	KPI11	42	6.0
1855	KPI12	42	0.978086585
1856	KPI13	42	0.849590164
1857	KPI15	42	1.0
1858	KPI16	42	
1859	KPI17	42	10211.0
1860	KPI18	42	9513.0
1861	KPI19	42	
1862	KPI20	42	
1863	KPI21	42	0.681250288
1864	KPI22	42	0.972727273
1865	KPI25	42	6706.0
1866	KPI26	42	199.0
1867	KPI27	42	1.0
1868	KPI28	42	0.9991230074460364
1869	KPI29	42	257.0
1870	KPI30	42	19.0
1871	KPI31	42	1489.0
1872	KPI32	42	0.963220273
1873	KPI33	42	1.725625
1874	KPI34	42	0.0
1875	KPI35	42	12.0
1876	KPI36	42	40.0
1877	KPI37	42	1.0
1878	KPI38	42	0.1
1879	KPI39	42	0.9925788497217068
1880	KPI40	42	1.0
1881	KPI41	42	1.0
1882	KPI42	42	0.712430426716141
1883	KPI43	42	1.0
1884	KPI44	42	121.0
1885	KPI45	42	0.969031339954851
1886	KPI46	42	177.0
1887	KPI47	42	1.0
1888	KPI48	42	2634.0
1889	KPI49	42	2137.0
1890	KPI01	43	
1891	KPI02	43	
1892	KPI03	43	
1893	KPI04	43	
1894	KPI05	43	
1895	KPI06	43	
1896	KPI08	43	
1897	KPI09	43	
1898	KPI10	43	
