	id	week	value
2032	KPI08	47	
2033	KPI09	47	
2034	KPI10	47	
2035	KPI11	47	
2036	KPI12	47	
2037	KPI13	47	
2038	KPI15	47	
2039	KPI16	47	
2040	KPI17	47	
2041	KPI18	47	
2042	KPI19	47	
2043	KPI20	47	
2044	KPI21	47	
2045	KPI22	47	
2046	KPI25	47	
2047	KPI26	47	
2048	KPI27	47	
2049	KPI28	47	
2050	KPI29	47	
2051	KPI30	47	
2052	KPI31	47	
2053	KPI32	47	
2054	KPI33	47	
2055	KPI34	47	
2056	KPI35	47	
2057	KPI36	47	
2058	KPI37	47	
2059	KPI38	47	
2060	KPI39	47	
2061	KPI40	47	
2062	KPI41	47	
2063	KPI42	47	
2064	KPI43	47	
2065	KPI44	47	
2066	KPI45	47	
2067	KPI46	47	
2068	KPI01	48	
2069	KPI02	48	
2070	KPI03	48	
2071	KPI47	48	
2072	KPI48	48	
2073	KPI04	48	
2074	KPI05	48	
2075	KPI06	48	
2076	KPI08	48	
2077	KPI09	48	
2078	KPI10	48	
2079	KPI11	48	
2080	KPI12	48	
2081	KPI13	48	
2082	KPI15	48	
2083	KPI16	48	
2084	KPI17	48	
2085	KPI18	48	
2086	KPI19	48	
2087	KPI20	48	
2088	KPI21	48	
2089	KPI22	48	
2090	KPI25	48	
2091	KPI26	48	
2092	KPI27	48	
2093	KPI28	48	
2094	KPI29	48	
2095	KPI30	48	
2096	KPI31	48	
2097	KPI32	48	
2098	KPI33	48	
2099	KPI34	48	
2100	KPI35	48	
2101	KPI36	48	
2102	KPI37	48	
2103	KPI38	48	
2104	KPI39	48	
2105	KPI40	48	
2106	KPI41	48	
2107	KPI42	48	
2108	KPI43	48	
2109	KPI44	48	
2110	KPI45	48	
2111	KPI46	48	
2112	KPI01	49	
2113	KPI02	49	
2114	KPI03	49	
2115	KPI47	49	
2116	KPI48	49	
2117	KPI04	49	
2118	KPI05	49	
2119	KPI06	49	
2120	KPI08	49	
2121	KPI09	49	
2122	KPI10	49	
2123	KPI11	49	
2124	KPI12	49	
2125	KPI13	49	
2126	KPI15	49	
2127	KPI16	49	
2128	KPI17	49	
2129	KPI18	49	
2130	KPI19	49	
2131	KPI20	49	
2132	KPI21	49	
2133	KPI22	49	
2134	KPI25	49	
2135	KPI26	49	
2136	KPI27	49	
2137	KPI28	49	
2138	KPI29	49	
2139	KPI30	49	
2140	KPI31	49	
2141	KPI32	49	
2142	KPI33	49	
2143	KPI34	49	
2144	KPI35	49	
2145	KPI36	49	
2146	KPI37	49	
2147	KPI38	49	
2148	KPI39	49	
2149	KPI40	49	
2150	KPI41	49	
2151	KPI42	49	
2152	KPI43	49	
2153	KPI44	49	
2154	KPI45	49	
2155	KPI46	49	
2156	KPI01	50	
2157	KPI02	50	
2158	KPI03	50	
2159	KPI47	50	
2160	KPI48	50	
2161	KPI04	50	
2162	KPI05	50	
2163	KPI06	50	
2164	KPI08	50	
2165	KPI09	50	
2166	KPI10	50	
2167	KPI11	50	
2168	KPI12	50	
2169	KPI13	50	
2170	KPI15	50	
2171	KPI16	50	
2172	KPI17	50	
2173	KPI18	50	
2174	KPI19	50	
2175	KPI20	50	
2176	KPI21	50	
2177	KPI22	50	
2178	KPI25	50	
2179	KPI26	50	
2180	KPI27	50	
2181	KPI28	50	
2182	KPI29	50	
2183	KPI30	50	
2184	KPI31	50	
2185	KPI32	50	
2186	KPI33	50	
2187	KPI34	50	
2188	KPI35	50	
2189	KPI36	50	
2190	KPI37	50	
2191	KPI38	50	
2192	KPI39	50	
2193	KPI40	50	
2194	KPI41	50	
2195	KPI42	50	
2196	KPI43	50	
2197	KPI44	50	
2198	KPI45	50	
2199	KPI46	50	
2200	KPI01	51	
2201	KPI02	51	
2202	KPI03	51	
2203	KPI47	51	
2204	KPI48	51	
2205	KPI04	51	
2206	KPI05	51	
2207	KPI06	51	
2208	KPI08	51	
2209	KPI09	51	
2210	KPI10	51	
2211	KPI11	51	
2212	KPI12	51	
2213	KPI13	51	
2214	KPI15	51	
2215	KPI16	51	
2216	KPI17	51	
2217	KPI18	51	
2218	KPI19	51	
2219	KPI20	51	
2220	KPI21	51	
2221	KPI22	51	
2222	KPI25	51	
2223	KPI26	51	
2224	KPI27	51	
2225	KPI28	51	
2226	KPI29	51	
2227	KPI30	51	
2228	KPI31	51	
2229	KPI32	51	
2230	KPI33	51	
2231	KPI34	51	
2232	KPI35	51	
2233	KPI36	51	
2234	KPI37	51	
2235	KPI38	51	
2236	KPI39	51	
2237	KPI40	51	
2238	KPI41	51	
2239	KPI42	51	
2240	KPI43	51	
2241	KPI44	51	
2242	KPI45	51	
2243	KPI46	51	
